351,5
352,4
353,2
354,1
355,5
356,6
357,2
358,1
359,1
360,3
361,1
362,1
363,4
364,6
365,2
366,3
367,5
368,3
369,2
370,4
371,1
372,3
373,6
374,6
375,6
376,1
377,5
378,4
379,4
380,4
381,4
382,5
383,2
384,2
385,5
386,2
387,4
388,6
389,4
390,6
391,6
392,2
393,3
394,2
395,1
396,5
397,6
398,2
399,6
400,1
401,3
402,1
403,2
404,2
405,1
406,4
407,6
408,6
409,6
410,4
411,2
412,2
413,4
414,4
415,1
416,4
417,4
418,1
419,4
420,2
421,5
422,5
423,3
424,2
425,2
426,6
427,1
428,4
429,1
430,4
431,4
432,5
433,5
434,5
435,5
436,5
437,6
438,1
439,4
440,4
441,3
442,4
443,6
444,4
445,4
446,2
447,1
448,2
449,2
450,3
451,1
452,6
453,4
454,3
455,1
456,6
457,3
458,6
459,4
460,1
461,1
462,2
463,4
464,3
465,1
466,1
467,2
468,6
469,4
470,3
471,6
472,1
473,1
474,1
475,1
476,2
477,1
478,5
479,5
480,5
481,4
482,4
483,5
484,1
485,3
486,5
487,5
488,4
489,5
490,1
491,6
492,6
493,6
494,4
495,4
496,3
497,5
498,5
499,4
500,1
501,1
502,6
503,5
504,6
505,5
506,3
507,6
508,6
509,2
510,2
511,3
512,3
513,1
514,4
515,5
516,6
517,4
518,3
519,1
520,4
521,4
522,2
523,1
524,5
525,3
526,3
527,6
528,4
529,5
530,1
531,2
532,1
533,2
534,5
535,6
536,2
537,1
538,1
539,3
540,6
541,4
542,4
543,1
544,1
545,3
546,1
547,4
548,3
549,3
550,3
551,1
552,4
553,1
554,1
555,4
556,6
557,4
558,4
559,6
560,1
561,2
562,5
563,6
564,3
565,1
566,1
567,5
568,6
569,3
570,5
571,4
572,1
573,2
574,6
575,6
576,4
577,2
578,5
579,4
580,2
581,5
582,3
583,3
584,6
585,2
586,1
587,3
588,3
589,4
590,6
591,3
592,1
593,1
594,6
595,1
596,1
597,5
598,6
599,1
600,2
601,6
602,6
603,5
604,5
605,4
606,1
607,2
608,2
609,1
610,3
611,1
612,3
613,6
614,2
615,4
616,1
617,4
618,6
619,4
620,5
621,1
622,2
623,6
624,6
625,6
626,4
627,1
628,5
629,6
630,6
631,4
632,6
633,2
634,1
635,6
636,4
637,6
638,6
639,5
640,4
641,6
642,5
643,3
644,4
645,6
646,5
647,6
648,5
649,4
650,5
651,5
652,5
653,3
654,1
655,3
656,5
657,2
658,3
659,5
660,3
661,6
662,2
663,1
664,3
665,1
666,5
667,3
668,1
669,2
670,2
671,5
672,6
673,2
674,1
675,2
676,6
677,5
678,3
679,1
680,1
681,3
682,6
683,3
684,5
685,3
686,2
687,3
688,5
689,5
690,5
691,2
692,6
693,2
694,3
695,6
696,1
697,1
698,5
699,6
700,5
701,3
702,6
703,3
704,3
705,6
706,4
707,5
708,3
709,6
710,5
711,6
712,2
713,2
714,1
715,4
716,6
717,1
718,3
719,4
720,5
721,4
722,2
723,3
724,4
725,5
726,5
727,1
728,6
729,6
730,6
731,2
732,5
733,5
734,2
735,4
736,4
737,5
738,3
739,5
740,4
741,1
742,4
743,1
744,5
745,3
746,5
747,4
748,4
749,5
750,5
751,6
752,5
753,5
754,4
755,3
756,4
757,5
758,5
759,5
760,1
761,1
762,5
763,1
764,6
765,5
766,1
767,3
768,4
769,4
770,1
771,5
772,6
773,3
774,1
775,2
776,1
777,1
778,5
779,4
780,1
781,4
782,4
783,5
784,6
785,6
786,5
787,4
788,5
789,5
790,2
791,5
792,5
793,1
794,1
795,5
796,5
797,2
798,1
799,6
800,2
801,6
802,1
803,4
804,5
805,2
806,5
807,3
808,5
809,3
810,2
811,6
812,6
813,4
814,3
815,6
816,2
817,5
818,3
819,5
820,5
821,6
822,2
823,4
824,4
825,1
826,6
827,5
828,4
829,1
830,3
831,4
832,2
833,6
834,1
835,6
836,3
837,1
838,2
839,6
840,3
841,1
842,1
843,3
844,1
845,2
846,2
847,6
848,4
849,5
850,4
851,4
852,3
853,4
854,6
855,5
856,1
857,2
858,3
859,6
860,2
861,4
862,4
863,1
864,1
865,6
866,3
867,4
868,3
869,5
870,1
871,4
872,6
873,2
874,1
875,6
876,5
877,6
878,1
879,5
880,3
881,4
882,2
883,4
884,6
885,1
886,4
887,2
888,6
889,5
890,5
891,1
892,4
893,6
894,1
895,4
896,2
897,1
898,6
899,2
900,6
901,4
902,2
903,5
904,3
905,2
906,5
907,1
908,1
909,5
910,6
911,3
912,2
913,4
914,4
915,4
916,6
917,3
918,6
919,2
920,6
921,2
922,6
923,6
924,3
925,1
926,4
927,1
928,6
929,3
930,4
931,1
932,6
933,4
934,3
935,3
936,4
937,5
938,6
939,2
940,2
941,1
942,1
943,4
944,6
945,4
946,1
947,5
948,6
949,6
950,4
951,4
952,6
953,6
954,1
955,4
956,5
957,1
958,4
959,5
960,6
961,4
962,1
963,1
964,5
965,6
966,1
967,6
968,6
969,6
970,5
971,1
972,1
973,3
974,6
975,5
976,1
977,5
978,2
979,5
980,4
981,5
982,6
983,1
984,6
985,2
986,5
987,2
988,1
989,1
990,5
991,4
992,3
993,2
994,2
995,2
996,4
997,5
998,4
999,2
1000,4
1001,4
1002,3
1003,2
1004,6
1005,2
1006,2
1007,3
1008,3
1009,5
1010,3
1011,1
1012,5
1013,5
1014,1
1015,5
1016,6
1017,6
1018,1
1019,4
1020,4
1021,3
1022,5
1023,1
1024,4
1025,5
1026,3
1027,4
1028,4
1029,5
1030,2
1031,5
1032,4
1033,4
1034,2
1035,6
1036,5
1037,4
1038,6
1039,3
1040,3
1041,4
1042,2
1043,2
1044,1
1045,3
1046,6
1047,2
1048,4
1049,2
1050,2
1051,6
1052,3
1053,6
1054,1
1055,5
1056,4
1057,6
1058,4
1059,6
1060,5
1061,1
1062,5
1063,6
1064,1
1065,2
1066,6
1067,1
1068,4
1069,5
1070,6
1071,1
1072,5
1073,1
1074,6
1075,6
1076,1
1077,6
1078,3
1079,4
1080,1
1081,4
1082,3
1083,4
1084,1
1085,5
1086,5
1087,2
1088,1
1089,5
1090,6
1091,5
1092,6
1093,3
1094,6
1095,2
1096,5
1097,2
1098,1
1099,5
1100,1
1101,6
1102,6
1103,5
1104,1
1105,3
1106,3
1107,5
1108,3
1109,1
1110,4
1111,4
1112,2
1113,6
1114,6
1115,6
1116,1
1117,5
1118,4
1119,2
1120,3
1121,6
1122,6
1123,5
1124,4
1125,3
1126,2
1127,3
1128,3
1129,6
1130,1
1131,6
1132,2
1133,4
1134,3
1135,3
1136,1
1137,5
1138,5
1139,6
1140,1
1141,5
1142,3
1143,3
1144,2
1145,5
1146,5
1147,6
1148,1
1149,1
1150,5
1151,4
1152,3
1153,2
1154,5
1155,4
1156,6
1157,6
1158,5
1159,4
1160,6
1161,6
1162,4
1163,2
1164,6
1165,5
1166,3
1167,2
1168,4
1169,6
1170,1
1171,4
1172,5
1173,6
1174,4
1175,1
1176,3
1177,5
1178,4
1179,2
1180,4
1181,4
1182,1
1183,5
1184,5
1185,6
1186,4
1187,5
1188,5
1189,6
1190,2
1191,1
1192,2
1193,3
1194,4
1195,4
1196,2
1197,1
1198,6
1199,5
1200,3
1201,1
1202,5
1203,6
1204,4
1205,3
1206,3
1207,2
1208,6
1209,6
1210,5
1211,2
1212,1
1213,2
1214,4
1215,1
1216,6
1217,5
1218,5
1219,2
1220,4
1221,5
1222,4
1223,2
1224,2
1225,5
1226,2
1227,2
1228,6
1229,2
1230,6
1231,1
1232,6
1233,6
1234,5
1235,2
1236,5
1237,3
1238,5
1239,4
1240,6
1241,6
1242,6
1243,3
1244,1
1245,6
1246,6
1247,2
1248,6
1249,6
1250,6
1251,2
1252,4
1253,6
1254,1
1255,3
1256,2
1257,1
1258,1
1259,6
1260,5
1261,2
1262,3
1263,2
1264,3
1265,3
1266,3
1267,2
1268,6
1269,2
1270,4
1271,5
1272,5
1273,3
1274,2
1275,1
1276,1
1277,1
1278,3
1279,1
1280,5
1281,5
1282,1
1283,3
1284,3
1285,6
1286,5
1287,6
1288,5
1289,5
1290,6
1291,1
1292,5
1293,5
1294,2
1295,2
1296,1
1297,5
1298,1
1299,5
1300,2
1301,5
1302,6
1303,2
1304,2
1305,1
1306,1
1307,5
1308,3
1309,6
1310,2
1311,3
1312,4
1313,5
1314,4
1315,4
1316,5
1317,4
1318,1
1319,4
1320,1
1321,5
1322,6
1323,4
1324,5
1325,6
1326,2
1327,6
1328,6
1329,1
1330,2
1331,1
1332,5
1333,1
1334,4
1335,6
1336,4
1337,2
1338,5
1339,3
1340,1
1341,4
1342,6
1343,1
1344,6
1345,5
1346,3
1347,5
1348,1
1349,4
1350,2
1351,6
1352,6
1353,6
1354,5
1355,1
1356,5
1357,6
1358,2
1359,3
1360,5
1361,5
1362,3
1363,5
1364,1
1365,3
1366,2
1367,2
1368,3
1369,1
1370,6
1371,4
1372,4
1373,5
1374,4
1375,5
1376,6
1377,4
1378,5
1379,5
1380,1
1381,5
1382,4
1383,3
1384,1
1385,3
1386,1
1387,5
1388,6
1389,6
1390,4
1391,6
1392,1
1393,1
1394,4
1395,2
1396,1
1397,1
1398,4
1399,2
1400,1
1401,6
1402,2
1403,5
1404,3
1405,4
1406,6
1407,3
1408,6
1409,6
1410,6
1411,5
1412,3
1413,3
1414,4
1415,6
1416,3
1417,1
1418,6
1419,6
1420,5
1421,4
1422,5
1423,5
1424,1
1425,5
1426,6
1427,6
1428,4
1429,4
1430,4
1431,4
1432,6
1433,6
1434,1
1435,5
1436,4
1437,6
1438,6
1439,1
1440,3
1441,1
1442,4
1443,6
1444,6
1445,4
1446,3
1447,5
1448,1
1449,5
1450,6
1451,3
1452,5
1453,4
1454,4
1455,4
1456,5
1457,6
1458,4
1459,3
1460,5
1461,5
1462,2
1463,3
1464,3
1465,1
1466,4
1467,4
1468,6
1469,2
1470,5
1471,3
1472,3
1473,1
1474,2
1475,4
1476,1
1477,4
1478,3
1479,4
1480,2
1481,1
1482,2
1483,3
1484,4
1485,1
1486,2
1487,6
1488,2
1489,6
1490,6
1491,2
1492,3
1493,6
1494,1
1495,6
1496,5
1497,5
1498,1
1499,4
1500,6
1501,4
1502,2
1503,3
1504,1
1505,6
1506,4
1507,4
1508,4
1509,1
1510,1
1511,1
1512,6
1513,6
1514,1
1515,2
1516,2
1517,3
1518,4
1519,6
1520,2
1521,4
1522,1
1523,4
1524,3
1525,2
1526,2
1527,1
1528,1
1529,3
1530,3
1531,6
1532,5
1533,3
1534,2
1535,6
1536,2
1537,6
1538,4
1539,5
1540,5
1541,6
1542,1
1543,1
1544,6
1545,4
1546,3
1547,2
1548,1
1549,6
1550,2
1551,1
1552,6
1553,5
1554,6
1555,2
1556,6
1557,6
1558,6
1559,2
1560,6
1561,6
1562,4
1563,2
1564,4
1565,2
1566,6
1567,6
1568,4
1569,3
1570,1
1571,3
1572,5
1573,1
1574,6
1575,1
1576,1
1577,4
1578,4
1579,5
1580,1
1581,6
1582,3
1583,1
1584,6
1585,6
1586,4
1587,4
1588,5
1589,5
1590,4
1591,3
1592,5
1593,6
1594,3
1595,4
1596,5
1597,3
1598,4
1599,3
1600,1
1601,3
1602,5
1603,6
1604,6
1605,4
1606,4
1607,3
1608,1
1609,5
1610,2
1611,6
1612,1
1613,1
1614,6
1615,6
1616,6
1617,5
1618,6
1619,3
1620,4
1621,2
1622,4
1623,6
1624,3
1625,6
1626,6
1627,4
1628,6
1629,5
1630,2
1631,4
1632,5
1633,4
1634,1
1635,6
1636,6
1637,1
1638,3
1639,3
1640,5
1641,6
1642,6
1643,4
1644,6
1645,6
1646,5
1647,5
1648,2
1649,4
1650,2
1651,2
1652,5
1653,1
1654,5
1655,3
1656,4
1657,1
1658,5
1659,6
1660,2
1661,6
1662,1
1663,2
1664,2
1665,4
1666,4
1667,1
1668,1
1669,6
1670,5
1671,2
1672,5
1673,4
1674,5
1675,5
1676,1
1677,4
1678,4
1679,4
1680,3
1681,2
1682,6
1683,4
1684,1
1685,2
1686,6
1687,6
1688,2
1689,1
1690,5
1691,2
1692,6
1693,6
1694,2
1695,2
1696,4
1697,6
1698,4
1699,2
1700,6
1701,6
1702,1
1703,1
1704,6
1705,3
1706,5
1707,5
1708,4
1709,6
1710,1
1711,5
1712,1
1713,6
1714,6
1715,6
1716,1
1717,5
1718,1
1719,1
1720,4
1721,1
1722,5
1723,3
1724,6
1725,5
1726,6
1727,2
1728,1
1729,1
1730,5
1731,2
1732,1
1733,1
1734,6
1735,2
1736,6
1737,3
1738,2
1739,1
1740,3
1741,6
1742,1
1743,5
1744,6
1745,1
1746,1
1747,1
1748,4
1749,2
1750,2
1751,2
1752,6
1753,2
1754,5
1755,6
1756,1
1757,6
1758,6
1759,3
1760,5
1761,4
1762,6
1763,3
1764,3
1765,3
1766,6
1767,5
1768,6
1769,5
1770,4
1771,2
1772,6
1773,1
1774,6
1775,4
1776,5
1777,6
1778,6
1779,5
1780,5
1781,1
1782,5
1783,6
1784,1
1785,2
1786,1
1787,5
1788,1
1789,4
1790,5
1791,2
1792,1
1793,6
1794,2
1795,1
1796,2
1797,3
1798,1
1799,1
1800,5
1801,6
1802,3
1803,5
1804,5
1805,3
1806,3
1807,1
1808,6
1809,3
1810,5
1811,6
1812,2
1813,2
1814,4
1815,2
1816,6
1817,2
1818,2
1819,2
1820,6
1821,3
1822,6
1823,6
1824,1
1825,4
1826,1
1827,2
1828,2
1829,6
1830,4
1831,3
1832,5
1833,5
1834,3
1835,4
1836,3
1837,5
1838,1
1839,1
1840,6
1841,2
1842,6
1843,2
1844,5
1845,3
1846,1
1847,4
1848,1
1849,4
1850,4
1851,4
1852,2
1853,4
1854,5
1855,4
1856,3
1857,5
1858,4
1859,4
1860,5
1861,2
1862,5
1863,5
1864,4
1865,4
1866,1
1867,4
1868,4
1869,4
1870,6
1871,5
1872,4
1873,6
1874,3
1875,2
1876,6
1877,2
1878,2
1879,6
1880,6
1881,2
1882,3
1883,5
1884,2
1885,4
1886,2
1887,6
1888,4
1889,4
1890,2
1891,4
1892,6
1893,3
1894,5
1895,5
1896,3
1897,4
1898,6
1899,1
1900,4
1901,4
1902,6
1903,4
1904,2
1905,6
1906,6
1907,2
1908,1
1909,6
1910,5
1911,5
1912,4
1913,1
1914,5
1915,4
1916,4
1917,3
1918,6
1919,6
1920,3
1921,6
1922,2
1923,3
1924,5
1925,5
1926,6
1927,6
1928,2
1929,3
1930,6
1931,2
1932,1
1933,5
1934,5
1935,6
1936,6
1937,5
1938,5
1939,3
1940,6
1941,5
1942,4
1943,1
1944,6
1945,6
1946,2
1947,5
1948,4
1949,5
1950,3
1951,5
1952,3
1953,4
1954,6
1955,3
1956,4
1957,5
1958,2
1959,3
1960,3
1961,3
1962,4
1963,3
1964,6
1965,4
1966,6
1967,1
1968,2
1969,1
1970,5
1971,4
1972,1
1973,4
1974,1
1975,1
1976,5
1977,2
1978,4
1979,6
1980,4
1981,2
1982,6
1983,1
1984,4
1985,1
1986,5
1987,2
1988,3
1989,6
1990,4
1991,5
1992,4
1993,4
1994,3
1995,2
1996,1
1997,4
1998,6
1999,5
2000,6
2001,4
2002,1
2003,2
2004,2
2005,4
2006,5
2007,2
2008,4
2009,4
2010,6
2011,6
2012,6
2013,2
2014,4
2015,4
2016,1
2017,5
2018,4
2019,1
2020,3
2021,2
2022,2
2023,1
2024,2
2025,4
2026,4
2027,3
2028,1
2029,3
2030,6
2031,3
2032,3
2033,1
2034,3
2035,6
2036,5
2037,2
2038,2
2039,4
2040,6
2041,4
2042,3
2043,3
2044,3
2045,4
2046,4
2047,1
2048,4
2049,1
2050,6
2051,4
2052,3
2053,5
2054,4
2055,6
2056,1
2057,3
2058,1
2059,4
2060,2
2061,5
2062,6
2063,6
2064,2
2065,1
2066,6
2067,2
2068,3
2069,2
2070,2
2071,2
2072,6
2073,6
2074,5
2075,6
2076,5
2077,4
2078,4
2079,3
2080,2
2081,1
2082,3
2083,3
2084,2
2085,4
2086,4
2087,3
2088,6
2089,4
2090,5
2091,5
2092,3
2093,2
2094,5
2095,3
2096,6
2097,4
2098,6
2099,2
2100,1
2101,2
2102,1
2103,2
2104,1
2105,1
2106,6
2107,3
2108,6
2109,3
2110,6
2111,2
2112,2
2113,5
2114,5
2115,1
2116,2
2117,1
2118,3
2119,5
2120,5
2121,4
2122,1
2123,6
2124,5
2125,3
2126,1
2127,3
2128,6
2129,6
2130,2
2131,4
2132,4
2133,3
2134,4
2135,5
2136,6
2137,3
2138,3
2139,1
2140,4
2141,4
2142,4
2143,6
2144,2
2145,5
2146,5
2147,5
2148,6
2149,5
2150,2
2151,6
2152,4
2153,2
2154,5
2155,1
2156,1
2157,1
2158,1
2159,5
2160,2
2161,2
2162,1
2163,4
2164,3
2165,2
2166,2
2167,1
2168,2
2169,4
2170,5
2171,5
2172,5
2173,4
2174,6
2175,1
2176,1
2177,2
2178,5
2179,3
2180,3
2181,4
2182,6
2183,6
2184,3
2185,3
2186,4
2187,2
2188,1
2189,5
2190,5
2191,2
2192,4
2193,4
2194,4
2195,1
2196,5
2197,5
2198,6
2199,2
2200,5
2201,6
2202,3
2203,5
2204,1
2205,4
2206,5
2207,6
2208,6
2209,2
2210,2
2211,4
2212,2
2213,3
2214,2
2215,4
2216,5
2217,5
2218,6
2219,2
2220,4
2221,5
2222,2
2223,2
2224,6
2225,1
2226,3
2227,2
2228,6
2229,4
2230,5
2231,4
2232,4
2233,5
2234,1
2235,5
2236,6
2237,5
2238,4
2239,4
2240,3
2241,5
2242,4
2243,1
2244,1
2245,3
2246,6
2247,4
2248,2
2249,4
2250,1
2251,3
2252,1
2253,3
2254,2
2255,2
2256,1
2257,4
2258,1
2259,6
2260,6
2261,6
2262,6
2263,2
2264,6
2265,3
2266,6
2267,1
2268,6
2269,2
2270,4
2271,2
2272,3
2273,6
2274,6
2275,1
2276,4
2277,5
2278,2
2279,2
2280,5
2281,4
2282,4
2283,3
2284,1
2285,6
2286,6
2287,1
2288,5
2289,4
2290,5
2291,2
2292,1
2293,1
2294,1
2295,6
2296,6
2297,2
2298,3
2299,5
2300,6
2301,2
2302,4
2303,4
2304,4
2305,6
2306,5
2307,1
2308,6
2309,1
2310,2
2311,5
2312,1
2313,5
2314,4
2315,1
2316,4
2317,6
2318,1
2319,4
2320,5
2321,4
2322,5
2323,1
2324,3
2325,6
2326,5
2327,1
2328,2
2329,6
2330,5
2331,3
2332,6
2333,4
2334,2
2335,1
2336,6
2337,4
2338,4
2339,6
2340,3
2341,6
2342,5
2343,3
2344,3
2345,2
2346,6
2347,6
2348,5
2349,3
2350,3
2351,6
2352,4
2353,2
2354,5
2355,3
2356,4
2357,1
2358,6
2359,6
2360,6
2361,6
2362,6
2363,2
2364,2
2365,6
2366,1
2367,6
2368,5
2369,6
2370,2
2371,4
2372,6
2373,1
2374,2
2375,4
2376,3
2377,6
2378,6
2379,5
2380,2
2381,3
2382,6
2383,4
2384,6
2385,2
2386,4
2387,6
2388,1
2389,2
2390,6
2391,3
2392,5
2393,2
2394,5
2395,1
2396,4
2397,2
2398,4
2399,5
2400,5
2401,1
2402,5
2403,6
2404,6
2405,5
2406,4
2407,3
2408,6
2409,5
2410,5
2411,5
2412,1
2413,2
2414,6
2415,1
2416,1
2417,6
2418,4
2419,2
2420,5
2421,4
2422,2
2423,4
2424,6
2425,4
2426,6
2427,4
2428,2
2429,1
2430,1
2431,2
2432,6
2433,5
2434,2
2435,3
2436,4
2437,4
2438,3
2439,5
2440,5
2441,5
2442,2
2443,2
2444,3
2445,5
2446,3
2447,5
2448,6
2449,5
2450,3
2451,4
2452,4
2453,4
2454,2
2455,1
2456,6
2457,5
2458,5
2459,1
2460,6
2461,6
2462,1
2463,5
2464,4
2465,1
2466,3
2467,2
2468,1
2469,1
2470,1
2471,5
2472,5
2473,3
2474,4
2475,6
2476,4
2477,6
2478,1
2479,2
2480,1
2481,6
2482,6
2483,2
2484,6
2485,6
2486,1
2487,6
2488,6
2489,1
2490,2
2491,4
2492,3
2493,5
2494,2
2495,5
2496,5
2497,3
2498,2
2499,4
2500,1
2501,1
2502,6
2503,1
2504,1
2505,4
2506,6
2507,6
2508,6
2509,6
2510,6
2511,6
2512,4
2513,5
2514,2
2515,6
2516,5
2517,4
2518,3
2519,1
2520,6
2521,5
2522,5
2523,3
2524,5
2525,3
2526,4
2527,3
2528,2
2529,1
2530,6
2531,5
2532,3
2533,3
2534,4
2535,1
2536,3
2537,2
2538,6
2539,6
2540,2
2541,5
2542,5
2543,3
2544,6
2545,4
2546,1
2547,4
2548,5
2549,1
2550,2
2551,1
2552,4
2553,5
2554,1
2555,1
2556,4
2557,5
2558,3
2559,5
2560,3
2561,4
2562,4
2563,2
2564,6
2565,2
2566,3
2567,4
2568,5
2569,1
2570,4
2571,1
2572,1
2573,2
2574,3
2575,6
2576,5
2577,3
2578,5
2579,1
2580,5
2581,3
2582,6
2583,2
2584,3
2585,1
2586,6
2587,3
2588,6
2589,5
2590,3
2591,5
2592,3
2593,1
2594,4
2595,2
2596,5
2597,2
2598,6
2599,6
2600,1
2601,1
2602,6
2603,1
2604,4
2605,6
2606,6
2607,2
2608,6
2609,1
2610,1
2611,2
2612,4
2613,2
2614,3
2615,1
2616,1
2617,3
2618,6
2619,5
2620,6
2621,1
2622,5
2623,3
2624,6
2625,6
2626,3
2627,3
2628,2
2629,6
2630,2
2631,6
2632,4
2633,3
2634,5
2635,2
2636,4
2637,1
2638,3
2639,6
2640,2
2641,1
2642,4
2643,4
2644,1
2645,1
2646,5
2647,3
2648,5
2649,1
2650,5
2651,6
2652,5
2653,5
2654,5
2655,2
2656,3
2657,4
2658,2
2659,4
2660,2
2661,1
2662,5
2663,3
2664,4
2665,6
2666,1
2667,1
2668,5
2669,4
2670,1
2671,4
2672,5
2673,2
2674,4
2675,2
2676,1
2677,4
2678,2
2679,5
2680,1
2681,2
2682,1
2683,4
2684,5
2685,4
2686,5
2687,3
2688,5
2689,2
2690,5
2691,4
2692,1
2693,6
2694,5
2695,5
2696,2
2697,3
2698,6
2699,6
2700,1
2701,6
2702,2
2703,3
2704,2
2705,3
2706,5
2707,4
2708,1
2709,6
2710,1
2711,6
2712,5
2713,1
2714,2
2715,3
2716,2
2717,6
2718,4
2719,1
2720,3
2721,5
2722,5
2723,1
2724,1
2725,4
2726,1
2727,3
2728,2
2729,6
2730,1
2731,3
2732,4
2733,5
2734,1
2735,5
2736,5
2737,3
2738,5
2739,4
2740,4
2741,5
2742,6
2743,4
2744,4
2745,5
2746,5
2747,2
2748,3
2749,6
2750,3
2751,5
2752,3
2753,2
2754,2
2755,2
2756,1
2757,5
2758,1
2759,6
2760,6
2761,6
2762,4
2763,1
2764,4
2765,2
2766,6
2767,2
2768,6
2769,3
2770,1
2771,6
2772,1
2773,6
2774,1
2775,5
2776,6
2777,4
2778,3
2779,5
2780,4
2781,5
2782,4
2783,2
2784,1
2785,5
2786,4
2787,6
2788,2
2789,2
2790,4
2791,5
2792,5
2793,1
2794,1
2795,5
2796,5
2797,6
2798,1
2799,3
2800,4
2801,1
2802,6
2803,6
2804,6
2805,2
2806,3
2807,4
2808,2
2809,1
2810,6
2811,3
2812,1
2813,1
2814,4
2815,2
2816,6
2817,3
2818,5
2819,2
2820,4
2821,2
2822,4
2823,5
2824,2
2825,5
2826,5
2827,3
2828,5
2829,5
2830,1
2831,6
2832,3
2833,1
2834,6
2835,6
2836,1
2837,5
2838,6
2839,6
2840,5
2841,1
2842,5
2843,2
2844,6
2845,6
2846,2
2847,4
2848,2
2849,6
2850,2
2851,1
2852,4
2853,5
2854,4
2855,4
2856,3
2857,6
2858,5
2859,1
2860,5
2861,3
2862,6
2863,4
2864,5
2865,5
2866,5
2867,4
2868,6
2869,5
2870,6
2871,4
2872,5
2873,4
2874,4
2875,1
2876,1
2877,5
2878,5
2879,4
2880,6
2881,2
2882,3
2883,2
2884,5
2885,5
2886,6
2887,5
2888,4
2889,3
2890,4
2891,6
2892,2
2893,1
2894,2
2895,5
2896,1
2897,6
2898,1
2899,5
2900,6
2901,2
2902,4
2903,5
2904,1
2905,2
2906,5
2907,6
2908,4
2909,3
2910,3
2911,3
2912,5
2913,4
2914,6
2915,3
2916,1
2917,4
2918,6
2919,1
2920,1
2921,6
2922,6
2923,4
2924,3
2925,1
2926,5
2927,4
2928,2
2929,2
2930,3
2931,6
2932,3
2933,4
2934,5
2935,2
2936,1
2937,6
2938,1
2939,6
2940,6
2941,6
2942,3
2943,5
2944,1
2945,2
2946,5
2947,5
2948,6
2949,1
2950,1
2951,6
2952,2
2953,6
2954,3
2955,6
2956,4
2957,1
2958,1
2959,2
2960,6
2961,2
2962,4
2963,5
2964,5
2965,3
2966,1
2967,3
2968,2
2969,4
2970,6
2971,4
2972,6
2973,2
2974,5
2975,6
2976,2
2977,6
2978,5
2979,1
2980,5
2981,6
2982,4
2983,1
2984,5
2985,5
2986,4
2987,5
2988,2
2989,3
2990,4
2991,4
2992,2
2993,6
2994,5
2995,2
2996,4
2997,1
2998,4
